540477	-268563	578237	972479	-662085	886209	233888	692346	41305	696363
973959	-127451	-301815	105253	-609306	-477793	856384	10743	774156	921377
-389239	766531	240454	609745	769378	416179	852440	725709	-437685	547442
-646026	720727	-982919	605523	-178433	-818963	799562	846251	922006	-674569
761781	730397	194285	-754485	-232491	576076	-866008	-325854	53968	267479
867615	-214676	-485492	-415374	-952268	648156	544792	752311	162145	700253
246716	919432	549256	-272662	435969	186179	439850	-519861	497809	559433
275760	-586623	102657	765645	350228	127782	388268	58382	-879259	-528802
-649850	310874	-881330	81406	-937741	479635	-797285	-258887	-401991	838402
-450100	-761152	391412	-50765	994422	256703	967493	35327	781545	811780
377385	136525	-888323	-16505	-57918	-165357	-228761	856397	-230275	934083
-96664	416282	-408058	167676	832769	654867	-195700	567990	-723241	857206
-455365	719163	-613352	-654644	598584	-491253	432564	-141525	364040	-28348
785405	133542	-561038	852959	698431	-26325	-922316	-677219	-819036	746190
787089	522729	-551904	-14889	-732136	-374258	267587	-268759	-697540	-626426
217972	739516	-482791	466237	-326715	153505	306919	-296011	753069	-659982
32460	-884031	-362030	928018	-255570	240301	834037	-255810	693618	957658
-421040	555981	-48241	181412	-811466	-885042	-815616	-861026	828907	447678
-989597	-390709	891104	-182380	245555	-515326	-684271	-308722	397131	-647340
-376086	884781	58355	-950092	256266	441648	-41075	504942	-440513	-764742
27109	-555333	656910	-246946	484407	310993	-616685	-482833	856154	729806
-184012	631835	-297012	632478	49890	-845613	322710	-854197	-897857	641770
-797481	723058	-75669	450877	-21593	58325	-499385	-116421	303488	-631405
-482934	778579	-34003	804219	853324	72367	951376	-345786	618251	955153
-477417	-589633	-733775	-310420	-102487	598427	-168681	146433	-202385	463036
610230	371394	-832770	926954	548424	-551073	271213	877013	416971	-411440
-205419	-246348	386047	-388360	-75060	-912967	-649893	123979	331210	737442
716977	121869	33037	864474	-865907	2465	295711	621662	-21402	558685
-197866	-476422	-658403	-540258	-862100	486819	160842	-302401	956941	-966727
-191692	-977499	-598987	-468166	-630339	-835376	528598	187201	916659	-349144
-16851	-821181	978222	-927599	-820504	-951887	-785285	226782	863031	518759
193828	188603	-473410	-854557	903846	-922534	154645	699018	889722	-223111
-883641	-967025	672483	886145	420559	-549472	-525357	96647	532217	998808
606378	48310	626878	-223759	269452	-995512	-814880	-504424	677470	-370725
-110635	-126009	876493	79057	106420	-141684	-926361	924787	601066	537305
-685039	-50387	-428694	919463	919520	575722	-234246	-754100	143978	-216667
329611	-322445	181469	90313	-392111	212737	354362	244857	290962	251117
986682	24170	989362	-774311	-72763	487004	821499	562597	-828727	-589797
222813	568122	788153	78205	-685878	62408	-614022	719800	201920	196414
-370775	-924996	-739954	-373099	-175420	888400	-395793	-411689	-918019	369007
675897	280586	-790183	-674428	-643572	-641824	-937929	-841501	364421	-558622
982845	246001	-137523	421757	-485219	-323018	362051	-539182	-353683	318422
-576818	911196	-475434	-554454	-910280	738883	408937	357883	408498	882842
326186	524664	-925982	848576	793578	-234747	-194739	-291064	-717776	-431760
622906	443950	-318880	335356	-150806	-466206	-981654	-735033	271595	952504
-235903	246359	771050	-89821	497873	668851	-319385	-965425	472261	904550
-125245	3618	-599778	-388020	544836	-915183	883592	-727086	-52183	-928924
-544184	-341803	-895123	-168155	475047	513494	-949269	198254	-210436	347856
728019	-946840	-549172	517995	434044	-442843	-327856	-275570	291441	-928695
115108	6058	483641	518345	8541	-522174	-526155	-348807	72202	400895
-652275	-734624	408483	299825	-396456	-198372	-480709	339924	317556	-985257
-456637	-607145	656163	-187887	159025	166789	-824654	-885087	-122051	832162
997369	759923	-367462	-938281	-497007	358593	76804	-664152	708767	130602
-480843	449306	800091	-94299	354487	707557	-365136	737638	260308	658918
920272	-237773	-779177	-397519	-35343	-795553	-828630	-879611	183503	-74788
-71105	154271	-208193	317429	402378	489716	205055	706589	973178	924641
-79168	-325757	-401670	-23553	-613079	-836632	-964243	529989	171656	-261500
37975	-467190	-172160	-576122	-453062	-286020	-880400	248654	-5290	-639640
851258	565829	-224784	260120	519488	115385	375670	289147	964430	786210
281216	992624	717357	822441	-521419	295811	-695253	925391	504302	-341472
-818571	-791811	-932468	623372	-728415	-737978	899528	796123	-807092	-862060
447153	481857	809887	-707916	-903509	-904833	-621173	790310	715513	245153
-757125	-202175	360485	307220	797510	222716	-546431	862560	706008	-60437
-543197	817575	-742333	-265784	-474509	-944195	616362	292672	288563	913832
989427	729646	931210	-662940	405633	467952	-610405	-37938	-930764	337577
-448794	420189	-364517	124702	-44548	-765712	192509	716014	-579357	-980428
-92902	927258	-816819	-782436	766547	676765	522982	-630263	543256	64874
-522559	699864	-952841	366461	921515	-827475	315862	893186	572460	909328
864710	964773	93887	235282	343953	742905	424971	746864	-527108	-839332
-954611	333284	81070	345233	776411	950097	-446888	38923	-12057	-271596
-504670	-962136	-278888	191688	543132	-438578	343275	679614	676774	-781968
-846299	-109162	110422	-758548	717273	715035	505029	-541802	-48680	-396420
-708522	140903	-614440	-862481	-684081	-447884	881374	-84520	-340702	-973413
-553365	-250003	664711	347818	738485	916518	223896	600583	793331	-163387
-52990	-25773	525018	-98903	-380719	-761759	-164602	539145	535131	-625249
654076	-133321	-697642	-347153	-737592	50598	586514	-228432	173371	-855911
-796384	386231	263228	-383380	784617	-901129	364633	-444158	137352	94303
-181670	549878	-805979	-371902	196495	110950	-547532	-315749	-768870	108366
10600	276432	-214911	-923150	394197	-744091	-934002	825120	472770	473524
-39549	494537	-127949	-686948	-577426	418336	207534	109057	638720	134557
735911	976163	189922	-437238	-596795	-375736	-839678	858019	446383	-62783
103386	947417	-25715	-901580	-272980	398096	-254321	507836	12598	-125973
-761463	954498	-858630	-181105	-613879	882104	-648263	-99391	-859832	-351601
489102	6421	548994	-861416	283182	-348478	47956	223398	546079	-425569
742427	350146	170737	-166442	18224	-261945	-964617	486059	-709153	21129
-852421	553222	-591398	637677	-871127	-856412	-689589	-191368	508787	-991437
349347	422194	103378	-683125	244479	212068	185651	432109	-55327	935944
-795116	495694	-324648	-688550	-481233	950243	734150	622216	727276	559458
426960	717525	660887	-506062	-860424	892355	-164613	-803958	278222	922971
19158	26497	-409775	-399012	-894026	615810	-140773	896914	-876594	-148658
511445	374488	-916815	695328	201015	-577985	-578684	-721969	-709546	-796709
505330	-633502	705652	-717215	217164	-324312	-214259	-929614	-773870	491267
188276	-715670	782323	-12798	-720510	-973212	159619	585160	529417	-832877
861613	-756023	-243076	68014	-720451	699397	-790689	401417	-477614	-127321
717886	129267	-109999	29515	-38113	169502	-581305	174062	-45678	-129826
-541839	35703	-576465	-713093	937464	-760333	16226	14342	-794872	-955778
-279898	908285	189348	314157	-40790	-996447	-93119	-213329	226568	-638691
789265	-791295	51509	-806285	-349888	532970	-609102	608955	-143021	982620
521315	-110363	-527789	-399006	867196	531047	-808887	2037	-772967	-136912
922082	266815	112726	323036	-381370	502832	182508	-694590	752219	-264588
-182869	-12406	-894304	869769	822109	-538695	-633829	99213	-762107	-729473
244040	436192	-153562	709584	-962024	158627	562766	-753371	-245441	-655303
-685120	631862	441534	-718908	-544791	-140800	-32656	547393	647834	202081
766451	802298	-632077	762174	15600	-647661	66022	-559488	-186812	75795
400251	790471	268858	-682471	203658	451643	-419562	355700	-971475	314008
-55528	-236357	-610071	-596693	-329217	358266	-995370	362911	-217037	839623
402014	-913532	-761048	-812156	-22191	353077	169434	354349	991033	575298
480866	318874	-72830	-895394	660691	516245	-744025	249124	-39409	175624
264275	-721319	-411455	-626940	971872	-390784	784949	-303084	890637	745959
-11607	-420345	-831353	3154	-489109	180437	-67258	227762	-507242	-365588
-487729	-680977	421075	61986	-807541	982234	18085	183706	-98415	-465356
-813672	-405432	942054	-721003	578646	779533	-673505	513846	152419	780260
13098	-137245	-576342	-225278	392245	-681354	-504628	300896	174171	687462
-723233	-969757	549756	81896	-710220	-585769	314605	-631344	-284845	-472863
-532340	202839	-946974	164698	351400	-469305	-169122	12351	441097	274246
-802921	342750	101838	187426	456152	132743	452117	-675785	99287	688096
168409	199508	439717	723673	-975370	-277307	337846	772036	-935986	-271556
916520	210270	-29328	112109	336122	-750228	-407644	376895	942508	-669620
-558585	-926620	-258407	924417	-69177	379884	333868	318068	832024	-721173
966785	-793600	-78988	965125	-490665	950527	-512658	606275	968202	-711943
-852790	237922	-520720	537478	769278	616935	877142	34362	509678	210103
762960	619045	-438232	685484	861623	106973	-161841	-231638	-939706	-118801
344210	159269	60846	-180867	-758010	838118	-788418	88798	-43563	-204793
738415	437528	-726839	194115	-335430	-964323	-464487	184179	-338449	-444581
730294	611903	794547	450772	-838503	461943	883178	-59272	-546662	477445
94664	-700498	-99103	-448870	811828	915227	-579567	489532	382845	114850
-46819	197931	42643	-410536	-436258	-564814	140803	270894	-662013	333221
711665	-439688	-323657	-382633	-339635	253487	134297	34371	492390	-283927
-746575	-541800	-991458	-551383	579488	381752	-572667	-693755	-510339	921183
162401	-198295	454147	457507	-51742	-880292	956478	944823	-917424	-2444
399867	794061	919493	706922	398398	-61213	375771	-404814	391321	528634
766234	-28073	-679170	704038	-257615	-4805	-517045	-887183	763752	194689
-523407	-265556	289923	-587400	617243	504182	-859350	-335169	-312451	-455428
-970546	872073	-535583	-450095	11579	577708	-982249	483597	-445263	-767539
338692	-102462	-364611	459476	997302	503753	638882	-792700	-129254	272138
544567	536495	189948	883165	-44541	256112	452130	409516	808754	-294020
254663	-229909	-913028	220998	724849	435892	298872	616785	-283525	683314
827495	-922327	899512	995606	243930	706867	-799163	-10141	-300663	883465
271840	-184170	48718	-829121	-714100	944749	369206	682123	348659	-772238
190210	354731	975600	-528670	-776464	104721	986314	773021	34591	503179
246995	-963593	78768	-260259	369348	-943623	444770	261511	-668357	817889
826743	-943608	-473891	344268	441626	989473	-996765	783900	611878	293121
325303	-427084	684294	-109849	-197329	-130226	-745740	55267	363167	-2900
-384862	-638473	862999	-88617	157871	817854	815002	-981413	-976214	632950
-266488	-766084	-541334	12439	301209	723840	-600155	-25957	-34337	-253963
-563205	264705	767631	-949031	117551	-387421	-150134	-593805	851305	-858529
521167	501270	-625037	-560475	360328	-908087	-468371	-720352	613230	888514
493249	555025	789956	95766	614394	992109	848287	-952961	273621	759497
547865	354106	589309	-798623	278287	-971289	673979	872775	32180	940463
569585	-522552	27251	-691059	-655343	-828868	871792	87573	-469405	386500
136516	-912964	966007	721745	232188	-926209	172774	-749233	-339130	-199148
109635	312246	977277	234812	-521077	73026	823083	-213883	649600	844936
-4656	553498	-588482	108153	877983	181595	-689673	-146254	-36487	708497
-81595	876705	352390	-97459	489821	-576932	-301168	-315944	-226565	-97226
171070	-277544	-71604	-865483	-303283	169981	-963386	880752	-881832	186646
380247	-426608	921758	787478	-63023	461242	-972448	50397	18260	570719
703687	-975667	-140236	-124098	-715243	477923	703893	390598	-415661	-720309
-98197	675948	71241	377031	-5637	987654	998549	-121880	741374	919148
31570	676231	665204	929082	-694756	927090	-473122	785814	689989	-802911
874177	906189	845797	432175	649313	-355341	-811967	-476434	-492354	133700
-508876	325586	-457479	-211010	-114585	-922290	925358	-780764	-303871	105384
-730891	-365131	108288	444115	26032	-717750	-60335	409383	-660315	680291
134905	685197	689322	239997	-144935	201315	-679302	758690	-171900	616780
373662	-584873	-241873	-648367	674210	723698	-28819	944208	270424	285324
-624753	625050	-950978	889044	590202	611352	-272801	-437448	354008	22036
-232275	134692	-854614	-182921	-370775	-104976	-234554	-701791	-134802	-478410
-316953	-263208	97321	-523358	70555	-949550	420795	298092	-264871	-893355
-250032	-632760	-977015	38535	38555	179472	93679	644792	665693	-8675
-327876	-475727	155326	-422049	331120	737570	-815368	576851	-722053	-469881
310400	-146487	-767169	110437	229225	471076	87291	91617	-445078	739198
-494473	603522	-286668	752463	-537303	-100853	115363	366525	90858	-736492
155669	579348	-562933	-864828	-743780	-445710	-645654	-513833	414850	-624048
-353407	314611	-835095	806640	-316775	-793538	353987	59802	979656	277116
-596386	-377896	-874654	-200992	65424	-669472	240277	840845	403408	88395
237068	727039	-351430	249430	-941524	-641493	-832801	154081	-153742	398603
505532	239123	-737916	846015	-870016	-38072	-269513	440656	-843682	27552
-67293	-586246	590300	893930	596210	693369	-699415	129778	491372	-180920
143641	-983580	-580278	-567059	-69097	962552	-470848	618934	-301063	954797
-817197	-4131	142700	262413	285885	-214772	-902180	468654	-373230	647292
14443	240349	461540	-248654	751354	35455	-275857	545648	-24700	-332224
-176179	-210841	209327	-113856	-580233	267546	66159	-710045	-225851	396764
-233668	982593	344428	-825866	-251871	486651	-416897	791251	399773	822070
-804349	646760	-465440	661527	-528369	711437	-10126	299910	-443225	-559484
-763878	954660	-642998	-939046	879416	56200	163167	713990	-639097	-84515
-903783	845833	411735	624344	-65670	-119262	-809180	-398831	-689476	-296294
30793	-686243	-807873	-581558	-878118	345623	535483	-72497	210633	-874628
388677	178271	-682905	217488	791410	266412	-84441	211029	588184	552657
474603	-298166	377752	514017	-63416	70382	497495	341272	447861	482890
594296	-496018	-112867	-719717	-179803	398229	999469	-723825	425858	-168271
142330	312061	593034	953090	-854904	781740	-242399	-483018	-795871	348417
-727315	335848	179682	597914	572413	-526565	-841861	642951	-973804	211838
-556226	967743	27644	793983	-941084	128626	329031	-451087	859555	-90951
-825464	379569	-237523	30418	-252331	-234496	-744609	-629540	-682196	7500
808860	479681	979695	594010	942812	58763	756203	-697220	363869	-507773
52647	306390	-424811	187329	-872214	-539640	952633	757350	-424591	738976
477905	121029	130945	481388	257309	-979439	479310	516837	477293	926044
274239	507079	-976553	588121	-746183	126089	-849569	606258	-243460	601293
432858	-631469	555342	-444505	-704965	206502	-839202	-458202	-852405	55276
-676288	-694711	-405399	-824416	138621	21826	-318703	-603845	-337554	478481
354891	-32536	-609614	771387	29117	-379272	-265015	55290	-82133	-315853
871478	-743591	-44224	-711339	-969363	744250	-918500	-950036	697199	-494913
-922318	-611618	-560652	-28072	316751	932724	-229330	563320	524928	510898
-793785	-766156	452062	-760017	-594658	252246	197747	50668	849160	-186822
-886109	340432	-738660	-825593	289377	803325	302369	-800523	-716748	-912545
273719	-525444	451687	-813697	175498	566819	-390929	150075	557673	953460
734915	436788	811370	536409	496084	285635	-257072	367869	-986851	-807086
-180383	-559328	545018	569748	-513416	413181	-86112	-479848	-51153	-875205
434153	167757	-857757	112866	1612	460963	467683	572921	30686	-549527
-45503	551188	404651	-988714	-699020	-808704	982504	-236822	267945	-341544
65985	866797	565152	-756866	-884210	565218	-512838	-325894	-747439	-323380
-690223	400708	204222	791964	756278	-971869	269131	-859202	341705	-618522
703184	397179	500875	-483378	-596573	248679	819746	712830	171095	138403
518765	-116894	704680	-38090	136376	-95858	267263	320361	-255995	-478708
-122699	985577	126478	450705	-183030	-31191	167272	630710	-429783	-644095
-230368	-724473	-672180	834278	135800	238713	-108988	-350464	403559	-857634
-414031	924453	733659	365840	-567787	-22981	664726	-194403	535592	-175974
539220	305848	981309	-126701	433114	-307042	-951328	-692807	-338340	-472952
-206122	26604	-40398	498065	-162187	20959	-531860	188144	711747	-358483
-185305	-639537	998646	-221837	457382	101805	711413	137274	-719704	-755830
487939	417321	96715	667480	761545	877090	679550	-264030	-410684	816097
-240438	486201	-856947	743585	-139693	-156808	-943045	457905	158932	698003
540723	964439	603238	-567112	-243788	-961969	-927984	-165519	-659573	124698
15417	57827	-675854	-662894	719984	-60509	-683951	166108	433441	-889545
-640353	-60471	45614	-709775	977804	-304592	-651022	489530	-535424	-945214
334305	-670842	-975091	-255237	95864	-932876	-946823	-412693	519332	-656086
-395577	181300	-103979	-538124	-189679	-712199	-865563	-918385	938353	899237
156227	-695925	553457	-189120	-234624	183911	803200	-37934	172359	352099
642250	645441	-978492	769288	-197908	-693158	-348370	570438	826535	-663433
652725	118834	483700	989450	-571303	537791	564581	-955350	226643	-887774
-918418	-324545	-998553	-207983	-203922	432419	890107	-491237	92502	248294
-215180	-884627	-544528	-33757	-973181	-190684	863177	742678	-253924	-404639
-921567	699834	544290	916140	-332378	-125221	814750	-804179	818587	-993315
652002	720780	-235032	870844	614335	-45543	-710462	129656	983953	-545679
433070	-494032	-418086	-328644	936441	-983389	-879942	-681533	887060	128294
-916764	629975	913438	-601491	-927889	499326	560692	-288489	-750916	-122812
605411	-246736	-906568	-657953	-474433	273557	104211	110019	-223558	930635
444593	-319363	814901	552657	802525	-918874	-452074	-786510	88416	-124843
698145	220466	901594	125863	-565392	299579	159918	-937648	-139804	450763
323376	799865	425063	-610359	190179	-946275	350233	-411453	-463862	185296
-33054	-91739	-892028	-998372	-270806	889997	-744136	556340	115744	111176
-135203	-123758	-957293	-593312	686398	804754	185439	-608809	282920	810290
-845067	108943	-463346	-611568	-280102	342051	-806605	-905465	-535883	748906
707456	124892	-846541	229276	771801	712923	-642164	-150804	-565296	-209374
-270954	274990	-545316	-996413	-16080	-915201	92748	-827863	731202	828739
-928906	809542	-979967	584783	806286	-733240	-932638	335139	169048	94450
-739243	-514873	718912	86168	658419	-741532	77783	10746	188609	-817008
631351	-685286	581766	784811	217123	-348816	124286	-455073	626710	-41342
-427852	-32378	-222036	-359700	-136783	186156	-96157	670480	445626	416098
877375	-431363	-848273	-304605	828825	716320	135911	59647	-796396	374616
-819091	242940	-737837	-338959	147026	-836203	458307	986289	-740777	-860470
-211024	246542	-731210	-949097	482626	686675	-70983	893355	-737772	760521
247514	121938	-83304	348659	74646	-329362	-380539	-501791	828063	-53249
418839	689698	-802409	155541	-715183	-171487	524465	-644848	-172269	675801
137428	-523448	159766	-178974	98476	482946	-289008	341664	-707481	168136
47341	-880239	-917299	730950	801442	-593759	240324	-961963	920534	-306188
-938208	-706668	-54246	912080	209252	585800	-949932	-970791	546724	-553224
553248	333976	728167	-218673	74382	-518874	524480	-124853	-899446	-129356
-332083	474270	953704	-501271	-6404	-810577	-447393	329568	-39576	31574
-457147	77733	-802714	610450	780090	-689340	857423	-968899	-758109	801688
-509908	846867	475276	-778946	-148193	935128	937413	-340321	-170462	-396343
446482	-465201	305428	930070	322612	653818	-142846	-644860	-420029	367164
-311816	936266	495954	950643	333481	161275	-942658	662472	732537	753908
657879	-857189	-752906	-482605	-457488	-476577	-514632	418097	284571	393289
33494	649566	331573	-741588	-796641	91955	390885	-65093	-99087	-888904
455434	-140336	103165	71341	908608	-823346	-360276	-26142	-529456	108982
389265	-278999	-704711	-214500	-635096	467343	-232620	910271	-978517	347839
-459670	-785719	969013	61269	-993473	132446	82827	398148	530320	662821
55855	-208341	-362553	215826	329847	402053	831925	334912	-292859	-807748
-524043	778597	-612170	-330078	-885936	-863775	158747	522262	-711167	-619187
303389	-871939	624839	-4517	-34804	679428	-676298	-442129	-515624	708982
530556	-49094	-484578	-768232	154349	334679	541940	-423088	491292	1179
-419679	-561739	-767478	-965763	-604520	19772	-706237	-43640	767495	473315
344229	494102	598082	485635	-528513	-242753	330249	-701140	-960830	193430
561491	890583	-978631	-802477	-49027	-446465	555469	-943290	-592554	-848144
156431	487762	457242	813903	735684	583424	-204968	122316	-705135	455976
546826	632030	6551	-542583	253602	186933	89483	-208107	290319	350209
233951	185959	-201165	185408	789085	548074	289621	-587215	-354111	98446
-308310	175614	-828629	571926	378892	290034	201444	-273910	-492846	458245
-182110	-573849	-703454	-162725	395518	-946393	315425	-290353	424910	-525808
-889612	615407	-126561	-427347	884956	144428	27733	-762705	880420	-201368
242156	-150560	-730002	250255	-924126	380421	-504058	870266	198256	-358372
214834	939933	339811	-219989	-235464	960328	-196427	304874	-418194	272994
314779	109445	-953860	966660	-981316	424752	458434	-139363	61620	34313
-732142	609151	-415144	-71715	807613	910558	-461239	38049	619849	-188638
-783454	-633162	638907	-869947	33683	-131643	-759477	342742	281713	-967119
247650	-445458	250101	-627958	659589	-504309	785762	653089	307860	922168
4021	-873676	157459	-499543	-165203	-422130	480160	212096	132628	-908487
882081	758071	-479303	-494953	912745	456339	74781	-742640	-835175	-155789
-613090	370543	10661	270006	-597605	-670043	-944242	24334	-614543	-746315
299859	-420139	405468	448556	-256889	940377	-857850	365741	-153387	628991
799423	204646	-379345	-101314	399419	806050	-977724	-313321	291473	-384181
-649834	-669729	-282897	938903	-524231	111164	754009	-267290	-290350	-110974
-742738	114866	866218	-18666	-450332	629228	-446493	633293	-621092	-552527
-335349	-944728	106883	-501960	885841	-385488	816493	401604	75022	-920139
-199439	295124	-209835	613167	581991	-3019	-935860	-557230	925748	-182923
41805	-337332	720786	709044	-314319	-77414	414341	61070	339	954078
-82225	739925	443166	699545	31679	348742	771406	-399147	-112637	-38869
706839	944078	-998345	-26304	-3613	-235517	65235	-840694	-918923	193096
357333	961837	-711322	-361013	474748	512052	-417658	-167946	29741	-766519
-614422	-894803	952124	515594	863134	289710	974938	-831558	-55765	-27521
-658659	-212915	954294	838651	875036	906001	381183	-862232	-754563	-227031
493121	205436	-474211	271791	144683	444544	-777851	-91000	-851623	451700
-25370	-65203	-871813	-630358	-432894	-861752	872721	557807	907877	513695
-236214	524027	-295341	-992809	-484203	942632	-316759	-873367	-864250	-848670
55680	-684666	-60253	-776421	-643697	-831556	-907312	-786250	496298	247988
-217353	596939	679212	-627	585972	104539	-933508	769298	911880	-115755
-471104	959680	-92076	938566	-566245	-454950	-213178	315662	6764	-412016
610729	-930729	576319	-613297	-729588	-873258	-327381	613761	-697052	-399891
-696352	-480379	229529	-787109	15690	-845293	-302945	-517182	-699240	530263
822017	432840	694445	-51091	978267	-435716	-312127	-48203	163506	-989010
48851	-969189	239554	-172792	-6631	-995799	997561	-143601	-710047	-258974
779929	-225036	892050	-236443	923305	-378601	-577422	-322076	358480	437030
624537	-373882	959457	628954	511749	-508265	629678	312762	140256	303215
221925	-353824	-137498	-966692	-478161	-503020	-300227	390816	-630173	87993
853570	-383746	-801658	-345697	-971626	780769	988369	674316	689805	47012
-176097	-651845	-784632	-408903	-294624	370329	-186279	-299542	-727947	587864
775113	422363	657661	-533654	-615295	-507518	-82597	-821199	171430	882377
72843	-80673	-106294	301900	-106826	-298424	-75560	668647	-555029	200557
-309241	-27459	631579	714959	-611219	982929	-709688	958028	944955	650597
857261	-314968	499743	-452094	-378661	-863647	733266	-277092	794679	650348
103977	-95592	230175	667063	-957961	-886416	-798676	-525580	-89151	-68829
939547	-133859	-256519	-367317	75238	687900	19153	-750901	-310512	-196491
-652417	-726404	-288365	373369	305772	-237685	840424	562705	539658	208429
-711073	-744465	192937	663598	-948930	363346	-222086	491739	-148799	188012
-914143	149727	-586328	530193	-88118	-257614	-962210	-170343	-67375	-31236
-616504	842949	-168464	-284595	-100984	26936	-359887	791386	25089	-261871
-357459	230027	-22871	931004	146084	-452373	-849500	47446	-155642	851986
-961648	-84637	-811940	335796	595400	-107360	-657850	-914131	487261	366107
332684	-878228	51070	-495750	996312	337266	-196623	75417	-619914	239378
-946891	150739	234228	6823	-576413	781444	-657753	650248	113442	-392983
890482	308654	832352	253486	-60642	824226	820966	507177	978184	-123522
450503	652885	19383	-257660	-924058	-4609	-365407	787796	-891233	-314177
-771365	-564801	-349462	-384373	-931815	-114312	-302332	-35593	-934921	307630
-891622	-26122	743905	-582395	313452	-945317	148471	445555	486694	557645
-531817	189373	-793836	-829524	-330648	706642	945681	947559	-716966	-82386
-920919	795813	14655	-310463	-2701	193486	-505511	-611593	-910666	58399
446708	-780144	789924	-696706	541471	2640	179269	981871	-225339	570590
261437	-612505	-629091	209150	803810	455783	540814	-878457	-155443	-2850
-932605	-662020	553520	-637298	-878405	188722	-799037	452595	892524	-790744
-138985	623392	74778	-579016	-449986	529734	-915139	174073	-296595	354877
-325978	391919	281118	-110333	-714969	695284	873175	-40696	-268231	-990371
-708566	-653573	-187405	-577854	-700056	-954772	-949132	-691439	-790510	-221633
316425	326070	-643783	221473	-951901	640469	40218	19276	-676366	-733606
130051	-496718	385385	-178182	-864340	-725403	297023	933062	-586236	-336082
775386	-398237	-829105	159275	-841354	498190	732583	-626798	655187	826360
325928	845486	-115261	-36718	-642360	-214049	-140900	513482	622114	-862091
-880882	-372837	683835	359894	-421684	582427	-596841	482165	112057	562174
-255182	453961	819196	-29454	-516524	-555764	-701109	870872	469865	-41339
-485210	524755	-669583	863097	-140379	862262	970865	828072	581486	702087
257737	393503	251093	174845	391641	-214210	-987890	-287212	-660694	-625050
177163	987433	402829	-806821	743717	-912988	-408780	319089	-362664	421388
380781	-165639	316057	-385908	721159	-627959	736133	797902	-650520	875561
-552065	-130123	-43634	-331703	-384024	-899442	109762	487121	-878184	364031
-8745	-300169	976913	-131008	931069	836379	-133262	-18263	-79996	-443626
-631357	-606423	-240969	989827	-575010	-129242	724622	811760	116532	171717
949593	821658	-991444	-491950	331703	-237026	642178	-162128	528578	445519
992937	33661	836661	-959096	-312720	717206	812470	-65333	-327115	16970
-422859	-907570	-752896	778093	855240	858227	-997575	-619084	-94837	-592371
-96598	-159089	565455	-900727	842187	618877	755355	-994569	-123472	464928
-406178	-878843	-578341	-456602	-568591	362953	389656	-144388	6488	-611741
973184	-873123	956357	-207323	-566855	410411	-737872	-29145	469721	-68111
984395	240384	790431	-905759	406853	-548095	271452	388215	321303	-906206
548502	865664	-936126	-148068	892248	616451	-959528	-967820	-15586	491814
722166	764179	174797	-38032	287132	270826	-104618	-560886	-26016	673538
562925	865549	161378	679839	-64834	679924	-628721	735958	259996	-446782
-688598	925708	-868290	-712357	-829446	-116400	384458	159758	-423267	525345
908475	414673	645658	122841	-889215	-279956	-822629	-923365	-99926	540923
-134558	789532	-40039	932455	-359314	-286600	-157686	-780703	-416395	198989
-517591	880831	708355	58717	-3622	329338	333066	-329609	862877	-194180
-605787	-770929	261112	-7067	959283	-3543	627607	86818	10234	-638854
-764042	-210223	-517020	-37009	-831900	-845833	85440	-571133	-943416	-166986
-11906	761368	530659	772376	-276783	-673092	-947906	-588910	569969	670067
-924921	-620060	689985	185735	549609	-9088	-176306	-606798	213029	-995038
99995	-955627	-46126	-877466	145000	456408	735451	333621	793742	582175
282311	-179310	527215	-379451	4798	965050	702341	319682	-949514	527802
-940101	694354	179606	-312636	22765	456708	995881	-828579	-648525	61897
-129680	-891769	119867	-600478	421802	-36564	137403	-664164	-468806	-198033
657711	-769396	-107753	-349331	-729513	620774	763788	-308115	-99162	-362233
-450043	-496699	693776	186687	-813330	885674	65952	606136	-618741	-942163
315295	-209232	9023	-795970	849676	-348496	794551	-875327	729277	-214922
786126	233026	-941156	-794725	-976632	-369918	441232	173266	781599	-148050
381694	-881131	-283830	607609	762322	522417	130274	-46005	825473	-6207
15317	729223	-314564	-345873	-549115	235710	-153416	-341863	-227077	-282064
976383	-738448	511593	574520	-397558	104104	-45627	506989	-69963	482764
-54355	-642383	341307	-94304	106513	-386339	-54880	-54235	984296	110780
373139	-496911	-576580	-437747	631651	-627994	532422	-333792	-775870	881497
-399498	847799	745742	-654140	391179	-780411	745942	620076	-901936	400387
47740	-693041	-939846	162371	-423054	-200655	-83337	-311446	849015	-257092
152111	-770055	-71814	303313	150937	-728672	-921973	-194488	586108	-550103
-971573	25525	-310932	-839229	105168	-565667	641356	-276101	-707966	-531788
-591316	-84508	600115	-488435	356540	324185	-141168	-75913	33871	886189
825608	-896612	690057	-193982	-95822	671703	-265324	185536	-510754	959180
-909633	-11201	-644744	768071	382651	909642	815318	533811	643317	833651
207384	-760907	-147081	-111274	99876	996331	815523	210836	781705	-229588
779513	-978398	-192384	-300264	148196	-869502	-95712	118142	352653	-443688
-971420	164457	-668450	-470379	-734007	842625	-60739	18188	-936833	350508
-715044	67267	505558	-199110	373465	-725379	273521	-424557	-108305	-528747
-56673	-55706	-450580	882567	489939	12222	606062	-433273	116986	41331
375182	44439	623317	578693	373467	920613	-36576	-239407	-278325	990894
15580	-263481	943777	-275449	-137835	940154	631295	-975401	-851412	305291
